ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,Weighted_Percentage,Unweighted_Percentage,Weighted_to_Unweighted_Ratio
KEN,235179,Knowledge of periodic abstinence (married men),92.3,1,KE,Kenya,2003,KE2003DHS,FP_KMTM_M_RHY,32404200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMRHY,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235183,Knowledge of withdrawal (married men),65,1,KE,Kenya,2003,KE2003DHS,FP_KMTM_M_WTH,32404210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMWTH,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235180,Mean number of contraceptive methods known (married men age 15-49),8,1,KE,Kenya,2003,KE2003DHS,FP_KMTM_M_MNM,32404270.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMMNM,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,678986,Knowledge of any method of contraception among married men,98,1,KE,Kenya,2003,KE2003DHS,FP_KMET_M_ANY,32464050.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPKMETMANY,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,678978,Knowledge of any modern method of contraception amonth married men,97.4,1,KE,Kenya,2003,KE2003DHS,FP_KMET_M_MOD,32464060.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPKMETMMOD,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,625779,Ever use of any method of contraception (all men),65.6,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_ANY,32504010.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMANY,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625780,Ever use of any modern method of contraception (all men),42.1,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_MOD,32504020.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMMOD,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625782,Ever use of male sterilization (all men),0.2,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_MST,32504040.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMMST,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625784,Ever use of condom (all men),42,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_MCN,32504100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMMCN,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625781,Ever use of any traditional method (all men),54.8,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_TRA,32504190.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMTRA,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625783,Ever use of periodic abstinence (all men),51.5,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_RHY,32504200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMRHY,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,625785,Ever use of withdrawal (all men),17.6,1,KE,Kenya,2003,KE2003DHS,FP_EVUA_M_WTH,32504210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUAMWTH,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,235193,Ever use of any method of contraception (married men),83.4,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_ANY,32534010.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMANY,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235196,Ever use of any modern method of contraception (married men),45.6,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_MOD,32534020.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMMOD,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235197,Ever use of male sterilization (married men),0.3,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_MST,32534040.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMMST,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235194,Ever use of condom (married men),45.4,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_MCN,32534100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMMCN,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235195,Ever use of any traditional method (married men),75.6,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_TRA,32534190.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMTRA,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235200,Ever use of periodic abstinence (married men),72.7,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_RHY,32534200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMRHY,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,235201,Ever use of withdrawal (married men),23.4,1,KE,Kenya,2003,KE2003DHS,FP_EVUM_M_WTH,32534210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPEVUMMWTH,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,654298,Family planning messages on the radio [Men],66.6,1,KE,Kenya,2003,KE2003DHS,FP_EFPM_M_RDO,33104070.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPEFPMMRDO,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,654308,Family planning messages on television [Men],37.4,1,KE,Kenya,2003,KE2003DHS,FP_EFPM_M_TLV,33104080.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPEFPMMTLV,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,654309,Family planning messages in newspapers or magazines [Men],43,1,KE,Kenya,2003,KE2003DHS,FP_EFPM_M_NWS,33104090.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPEFPMMNWS,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,654310,Family planning messages in none of these three media [Men],29.2,1,KE,Kenya,2003,KE2003DHS,FP_EFPM_M_NON,33104100.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPEFPMMNON,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626397,Current marital status [Men]: Never married,47.9,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_NMA,41504120.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMNMA,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626398,Current marital status [Men]: Married,47.1,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_MAR,41504130.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMMAR,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626401,Current marital status [Men]: Living together,0.9,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_LTG,41504140.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMLTG,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626399,Current marital status [Men]: Divorced,1.3,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_DIV,41504150.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMDIV,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626402,Current marital status [Men]: Not living together,2.1,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_SEP,41504160.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMSEP,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626400,Current marital status [Men]: Widowed,0.7,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_WID,41504170.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMWID,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,626404,Current marital status [Men]: Married or living in union,48,1,KE,Kenya,2003,KE2003DHS,MA_MSTA_M_UNI,41504200.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAMSTAMUNI,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,435170,Number of wives: One wife,90.7,1,KE,Kenya,2003,KE2003DHS,MA_WIVE_M_1WV,41564010.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAWIVEM1WV,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,435168,Number of wives: Two or more wives,9.3,1,KE,Kenya,2003,KE2003DHS,MA_WIVE_M_2PW,41564020.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAWIVEM2PW,2003,DHS,7.38770923908104,7.40184157874383,0.14093992458181437,0.14156929591015804,0.9980906995222143
KEN,394734,Men first married by exact age 15,0,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_B15,41604100.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB15,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,394737,Men first married by exact age 18,3.9,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_B18,41604110.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB18,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,394738,Men first married by exact age 20,10.4,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_B20,41604120.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB20,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,394745,Men first married by exact age 22,24.3,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_B22,41604130.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB22,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,394740,Men first married by exact age 25,48.7,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_B25,41604140.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB25,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,394739,Men never married,12.7,1,KE,Kenya,2003,KE2003DHS,MA_MBAG_M_NMA,41604170.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMNMA,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,220946,Median age at first marriage [Men]: 30-34,25.6,1,KE,Kenya,2003,KE2003DHS,MA_AAFM_M_M30,41634120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM30,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220937,Median age at first marriage [Men]: 35-39,25.2,1,KE,Kenya,2003,KE2003DHS,MA_AAFM_M_M35,41634130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM35,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220938,Median age at first marriage [Men]: 40-44,24.3,1,KE,Kenya,2003,KE2003DHS,MA_AAFM_M_M40,41634140.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM40,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220939,Median age at first marriage [Men]: 45-49,24.7,1,KE,Kenya,2003,KE2003DHS,MA_AAFM_M_M45,41634150.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM45,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220940,Median age at first marriage [Men]: 50-54,25.1,1,KE,Kenya,2003,KE2003DHS,MA_AAFM_M_M50,41634160.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM50,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,419805,First sexual intercourse by exact age 15 [Men],24.2,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_B15,51664100.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB15,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,419810,First sexual intercourse by exact age 18 [Men],56.7,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_B18,51664110.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB18,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,419806,First sexual intercourse by exact age 20 [Men],77.1,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_B20,51664120.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB20,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,419807,First sexual intercourse by exact age 22 [Men],88.5,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_B22,51664130.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB22,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,419808,First sexual intercourse by exact age 25 [Men],93,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_B25,51664140.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB25,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,419809,Never had sexual intercourse [Men],1.3,1,KE,Kenya,2003,KE2003DHS,SX_SBAG_M_NSX,51664150.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMNSX,2003,DHS,7.509883061154913,7.520776415062797,0.14327071058214505,0.1438440704858824,0.9985515652498237
KEN,221006,Median age at first sexual intercourse [Men]: 20-24,16.6,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M20,51704100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM20,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220982,Median age at first sexual intercourse [Men]: 25-29,17.4,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M25,51704110.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM25,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220983,Median age at first sexual intercourse [Men]: 30-34,16.9,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M30,51704120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM30,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220984,Median age at first sexual intercourse [Men]: 35-39,17.1,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M35,51704130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM35,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220985,Median age at first sexual intercourse [Men]: 40-44,17.2,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M40,51704140.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM40,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221007,Median age at first sexual intercourse [Men]: 45-49,17.6,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M45,51704150.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM45,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220990,Median age at first sexual intercourse [Men]: 50-54,17.8,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M50,51704160.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM50,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221009,"Median age at first sexual intercourse [Men]: 20-49(54,59)",17.1,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M2A,51704170.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM2A,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,220991,"Median age at first sexual intercourse [Men]: 25-49(54,59)",17.2,1,KE,Kenya,2003,KE2003DHS,SX_AAFS_M_M2B,51704180.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM2B,2003,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,294935,Recent sexual activity [Men]: Active 4 Weeks,45.7,1,KE,Kenya,2003,KE2003DHS,SX_LSEX_M_4WK,51734090.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM4WK,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,294937,Recent sexual activity [Men]: Within the last year,25,1,KE,Kenya,2003,KE2003DHS,SX_LSEX_M_1YR,51734100.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM1YR,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,294940,Recent sexual activity [Men]: One or more years ago,13.2,1,KE,Kenya,2003,KE2003DHS,SX_LSEX_M_1PY,51734110.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM1PY,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,294942,Recent sexual activity [Men]: Never had sex,16,1,KE,Kenya,2003,KE2003DHS,SX_LSEX_M_NSX,51734130.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXMNSX,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,465448,Men circumcised,83.7,1,KE,Kenya,2003,KE2003DHS,HA_MCRC_M_MCC,135634010.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,HAMCRCMMCC,2003,DHS,8.120886021092838,8.116417072794205,0.1549271941152772,0.15523642840565427,1.000550606044336
KEN,178760,Desire for more children [Men]: Have another soon,16.4,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_ASN,22194120.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMASN,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178761,Desire for more children [Men]: Have another later,30.6,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_ALT,22194130.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMALT,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178762,"Desire for more children [Men]: Wants, unsure timing",2.7,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_AUN,22194140.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMAUN,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178763,Desire for more children [Men]: Undecided,5.1,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_UND,22194150.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMUND,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178755,Desire for more children [Men]: Wants no more,44,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_WNM,22194160.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMWNM,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178758,Desire for more children [Men]: Sterilized,0.9,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_STR,22194170.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMSTR,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,178756,Desire for more children [Men]: Declared infecund,0,1,KE,Kenya,2008,KE2008DHS,PR_DESC_M_INF,22194180.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMINF,2008-09,DHS,7.373374309910049,7.398174092970465,0.14066644822116423,0.1414991507478802,0.9966478508414691
KEN,67045,Men who want no more children,44.9,1,KE,Kenya,2008,KE2008DHS,PR_DESL_M_WNM,22204040.0,I,10000.0,10000.0,Total 15-49,Total 15-49,1000,Total,1.0,1.0,PRDESLMWNM,2008-09,DHS,7.683403681053826,7.398174092970465,0.14658107138418772,0.1414991507478802,1.0385540519186185
KEN,334610,Ideal number of children [Men]: 0,0.2,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID0,22234180.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID0,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334611,Ideal number of children [Men]: 1,1.3,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID1,22234190.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID1,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334612,Ideal number of children [Men]: 2,19.4,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID2,22234200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID2,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334615,Ideal number of children [Men]: 3,24.6,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID3,22234210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID3,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334613,Ideal number of children [Men]: 4,28.7,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID4,22234220.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID4,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334616,Ideal number of children [Men]: 5,8.8,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID5,22234230.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID5,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334614,Ideal number of children [Men]: 6+,12.9,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_ID6,22234240.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMID6,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,334617,Ideal number of children [Men]: Non-numeric response,4.1,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_IDN,22234250.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMIDN,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,501319,Mean ideal number of children for all men,4,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_MNA,22234290.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMMNA,2008-09,DHS,8.046869510959576,8.037866234709618,0.15351513511046333,0.15373404731272156,1.0011201077483822
KEN,699128,Mean ideal number of children for currently married men,4.4,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_MNM,22234320.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMMNM,2008-09,DHS,7.315883504509785,7.3395376954076745,0.13956966036514018,0.14037765774787989,0.9967771551997492
KEN,490793,Mean ideal number of children for all men 15-54(59),4.2,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_M5A,22234350.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMM5A,2008-09,DHS,8.104401307921613,8.095293776844649,0.15461270498800958,0.15483241947043627,1.001125040218184
KEN,633929,Mean ideal number of children for currently married men 15-54(59),4.6,1,KE,Kenya,2008,KE2008DHS,PR_IDLC_M_M5M,22234380.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMM5M,2008-09,DHS,7.422373700986824,7.443663683115591,0.14160124008416594,0.142369194936151,0.9971398516866017
